Semana,Avion_ID,Motor_asignado,Ciclos_acumulados,Umbral_maximo,Leased,Bought,Costo_compra_real,OverThreshold
94,10,EC-6324-10,9095.0,14500,,,,0
94,11,EC-8617-67,12323.0,14500,,,,0
94,12,EC-5469-79,14078.0,14500,,,,0
94,13,EC-8335-93,12292.7,14500,,,,0
94,14,EC-1648-21,1080.45,14500,,,,0
94,15,EC-1251-58,9215.7,14500,,,,0
94,16,EC-6100-57,3962.0,14500,,,,0
94,17,EC-7599-49,9766.0,14500,,,,0
94,18,EC-4413-71,1029.0,14500,,,,0
94,19,EC-5767-40,4199.0,14500,,,,0
94,20,EC-1620-18,3341.0,14500,,,,0
94,21,EC-3695-90,231.0,14500,,,,0
94,22,EC-3089-36,1281.54,15500,,,,0
94,23,EC-7040-90,11983.54,15500,,,,0
94,24,EC-9515-75,12569.54,15500,,,,0
94,25,EC-5704-41,3837.54,15500,,,,0
94,26,EC-9080-27,4567.54,15500,,,,0
94,27,EC-9529-73,4875.54,15500,,,,0
94,28,EC-4714-18,7327.54,15500,,,,0
94,29,EC-3007-30,11854.54,15500,,,,0
94,30,EXTRA_32,57.05,15500,,,,0
95,1,EC-2337-98,1729.0,14500,,,,0
95,2,EC-2193-39,1501.5,14500,,,,0
95,3,EC-6493-61,6603.25,14500,,,,0
95,4,EC-7175-45,10037.0,14500,,,,0
95,5,EC-9535-20,12027.0,14500,,,,0
95,6,EC-6116-65,2951.0,14500,,,,0
95,7,EC-2872-44,504.0,14500,,,,0
95,8,EC-6826-38,13093.0,14500,,,,0
95,9,EC-9678-33,10948.0,14500,,,,0
95,10,EC-6324-10,9116.0,14500,,,,0
95,11,EC-8617-67,12344.0,14500,,,,0
95,12,EC-5469-79,14099.0,14500,,,,0
95,13,EC-8335-93,12314.75,14500,,,,0
95,14,EC-1648-21,1102.5,14500,,,,0
95,15,EC-1251-58,9237.75,14500,,,,0
95,16,EC-6100-57,3983.0,14500,,,,0
95,17,EC-7599-49,9787.0,14500,,,,0
95,18,EC-4413-71,1050.0,14500,,,,0
95,19,EC-5767-40,4220.0,14500,,,,0
95,20,EC-1620-18,3362.0,14500,,,,0
95,21,EC-3695-90,252.0,14500,,,,0
95,22,EC-3089-36,1292.95,15500,,,,0
95,23,EC-7040-90,11994.95,15500,,,,0
95,24,EC-9515-75,12580.95,15500,,,,0
95,25,EC-5704-41,3848.95,15500,,,,0
95,26,EC-9080-27,4578.95,15500,,,,0
95,27,EC-9529-73,4886.95,15500,,,,0
95,28,EC-4714-18,7338.95,15500,,,,0
95,29,EC-3007-30,11865.95,15500,,,,0
95,30,EXTRA_32,68.46,15500,,,,0
96,1,EC-2337-98,1751.75,14500,,,,0
96,2,EC-2193-39,1524.25,14500,,,,0
96,3,EC-6493-61,6626.0,14500,,,,0
96,4,EC-7175-45,10058.0,14500,,,,0
96,5,EC-9535-20,12048.0,14500,,,,0
96,6,EC-6116-65,2972.0,14500,,,,0
96,7,EC-2872-44,525.0,14500,,,,0
96,8,EC-6826-38,13114.0,14500,,,,0
96,9,EC-9678-33,10969.0,14500,,,,0
96,10,EC-6324-10,9137.0,14500,,,,0
96,11,EC-8617-67,12365.0,14500,,,,0
96,12,EC-5469-79,14120.0,14500,,,,0
96,13,EC-8335-93,12336.8,14500,,,,0
96,14,EC-1648-21,1124.55,14500,,,,0
96,15,EC-1251-58,9259.8,14500,,,,0
96,16,EC-6100-57,4004.0,14500,,,,0
96,17,EC-7599-49,9808.0,14500,,,,0
96,18,EC-4413-71,1071.0,14500,,,,0
96,19,EC-5767-40,4241.0,14500,,,,0
96,20,EC-1620-18,3383.0,14500,,,,0
96,21,EC-3695-90,273.0,14500,,,,0
96,22,EC-3089-36,1304.36,15500,,,,0
96,23,EC-7040-90,12006.36,15500,,,,0
96,24,EC-9515-75,12592.36,15500,,,,0
96,25,EC-5704-41,3860.36,15500,,,,0
96,26,EC-9080-27,4590.36,15500,,,,0
96,27,EC-9529-73,4898.36,15500,,,,0
96,28,EC-4714-18,7350.36,15500,,,,0
96,29,EC-3007-30,11877.36,15500,,,,0
96,30,EXTRA_32,79.87,15500,,,,0
97,1,EC-2337-98,1774.5,14500,,,,0
97,2,EC-2193-39,1547.0,14500,,,,0
97,3,EC-6493-61,6648.75,14500,,,,0
97,4,EC-7175-45,10079.0,14500,,,,0
97,5,EC-9535-20,12069.0,14500,,,,0
97,6,EC-6116-65,2993.0,14500,,,,0
97,7,EC-2872-44,546.0,14500,,,,0
97,8,EC-6826-38,13135.0,14500,,,,0
97,9,EC-9678-33,10990.0,14500,,,,0
97,10,EC-6324-10,9158.0,14500,,,,0
97,11,EC-8617-67,12386.0,14500,,,,0
97,12,EC-5469-79,14141.0,14500,,,,0
97,13,EC-8335-93,12358.85,14500,,,,0
97,14,EC-1648-21,1146.6,14500,,,,0
97,15,EC-1251-58,9281.85,14500,,,,0
97,16,EC-6100-57,4025.0,14500,,,,0
97,17,EC-7599-49,9829.0,14500,,,,0
97,18,EC-4413-71,1092.0,14500,,,,0
97,19,EC-5767-40,4262.0,14500,,,,0
97,20,EC-1620-18,3404.0,14500,,,,0
97,21,EC-3695-90,294.0,14500,,,,0
97,22,EC-3089-36,1315.77,15500,,,,0
97,23,EC-7040-90,12017.77,15500,,,,0
97,24,EC-9515-75,12603.77,15500,,,,0
97,25,EC-5704-41,3871.77,15500,,,,0
97,26,EC-9080-27,4601.77,15500,,,,0
97,27,EC-9529-73,4909.77,15500,,,,0
97,28,EC-4714-18,7361.77,15500,,,,0
97,29,EC-3007-30,11888.77,15500,,,,0
97,30,EXTRA_32,91.28,15500,,,,0
98,1,EC-2337-98,1797.25,14500,,,,0
98,2,EC-2193-39,1569.75,14500,,,,0
98,3,EC-6493-61,6671.5,14500,,,,0
98,4,EC-7175-45,10100.0,14500,,,,0
98,5,EC-9535-20,12090.0,14500,,,,0
98,6,EC-6116-65,3014.0,14500,,,,0
98,7,EC-2872-44,567.0,14500,,,,0
98,8,EC-6826-38,13156.0,14500,,,,0
98,9,EC-9678-33,11011.0,14500,,,,0
98,10,EC-6324-10,9179.0,14500,,,,0
98,11,EC-8617-67,12407.0,14500,,,,0
98,12,EC-5469-79,14162.0,14500,,,,0
98,13,EC-8335-93,12380.9,14500,,,,0
98,14,EC-1648-21,1168.65,14500,,,,0
98,15,EC-1251-58,9303.9,14500,,,,0
98,16,EC-6100-57,4046.0,14500,,,,0
98,17,EC-7599-49,9850.0,14500,,,,0
98,18,EC-4413-71,1113.0,14500,,,,0
98,19,EC-5767-40,4283.0,14500,,,,0
98,20,EC-1620-18,3425.0,14500,,,,0
98,21,EC-3695-90,315.0,14500,,,,0
98,22,EC-3089-36,1327.18,15500,,,,0
98,23,EC-7040-90,12029.18,15500,,,,0
98,24,EC-9515-75,12615.18,15500,,,,0
98,25,EC-5704-41,3883.18,15500,,,,0
98,26,EC-9080-27,4613.18,15500,,,,0
98,27,EC-9529-73,4921.18,15500,,,,0
98,28,EC-4714-18,7373.18,15500,,,,0
98,29,EC-3007-30,11900.18,15500,,,,0
98,30,EXTRA_32,102.69,15500,,,,0
99,1,EC-2337-98,1820.0,14500,,,,0
99,2,EC-2193-39,1592.5,14500,,,,0
99,3,EC-6493-61,6694.25,14500,,,,0
99,4,EC-7175-45,10121.0,14500,,,,0
99,5,EC-9535-20,12111.0,14500,,,,0
99,6,EC-6116-65,3035.0,14500,,,,0
99,7,EC-2872-44,588.0,14500,,,,0
99,8,EC-6826-38,13177.0,14500,,,,0
99,9,EC-9678-33,11032.0,14500,,,,0
99,10,EC-6324-10,9200.0,14500,,,,0
99,11,EC-8617-67,12428.0,14500,,,,0
99,12,EC-5469-79,14183.0,14500,,,,0
99,13,EC-8335-93,12402.95,14500,,,,0
99,14,EC-1648-21,1190.7,14500,,,,0
99,15,EC-1251-58,9325.95,14500,,,,0
99,16,EC-6100-57,4067.0,14500,,,,0
99,17,EC-7599-49,9871.0,14500,,,,0
99,18,EC-4413-71,1134.0,14500,,,,0
99,19,EC-5767-40,4304.0,14500,,,,0
99,20,EC-1620-18,3446.0,14500,,,,0
99,21,EC-3695-90,336.0,14500,,,,0
99,22,EC-3089-36,1338.59,15500,,,,0
99,23,EC-7040-90,12040.59,15500,,,,0
99,24,EC-9515-75,12626.59,15500,,,,0
99,25,EC-5704-41,3894.59,15500,,,,0
99,26,EC-9080-27,4624.59,15500,,,,0
99,27,EC-9529-73,4932.59,15500,,,,0
99,28,EC-4714-18,7384.59,15500,,,,0
99,29,EC-3007-30,11911.59,15500,,,,0
99,30,EXTRA_32,114.1,15500,,,,0
100,1,EC-2337-98,1842.75,14500,,,,0
100,2,EC-2193-39,1615.25,14500,,,,0
100,3,EC-6493-61,6717.0,14500,,,,0
100,4,EC-7175-45,10142.0,14500,,,,0
100,5,EC-9535-20,12132.0,14500,,,,0
100,6,EC-6116-65,3056.0,14500,,,,0
100,7,EC-2872-44,609.0,14500,,,,0
100,8,EC-6826-38,13198.0,14500,,,,0
100,9,EC-9678-33,11053.0,14500,,,,0
100,10,EC-6324-10,9221.0,14500,,,,0
100,11,EC-8617-67,12449.0,14500,,,,0
100,12,EC-5469-79,14204.0,14500,,,,0
100,13,EC-8335-93,12425.0,14500,,,,0
100,14,EC-1648-21,1212.75,14500,,,,0
100,15,EC-1251-58,9348.0,14500,,,,0
100,16,EC-6100-57,4088.0,14500,,,,0
100,17,EC-7599-49,9892.0,14500,,,,0
100,18,EC-4413-71,1155.0,14500,,,,0
100,19,EC-5767-40,4325.0,14500,,,,0
100,20,EC-1620-18,3467.0,14500,,,,0
100,21,EC-3695-90,357.0,14500,,,,0
100,22,EC-3089-36,1350.0,15500,,,,0
100,23,EC-7040-90,12052.0,15500,,,,0
100,24,EC-9515-75,12638.0,15500,,,,0
100,25,EC-5704-41,3906.0,15500,,,,0
100,26,EC-9080-27,4636.0,15500,,,,0
100,27,EC-9529-73,4944.0,15500,,,,0
100,28,EC-4714-18,7396.0,15500,,,,0
100,29,EC-3007-30,11923.0,15500,,,,0
100,30,EXTRA_32,125.51,15500,,,,0
